"id","name","corporation","registed_capital","status","province","city","district","company_type","industry","USCC","TIN","registed_num","location","business","birth_date_std"
"40bf60a5-da44-11f0-87c4-00ffed46c27d","湖北志力生态农业有限公司","倪志力","57000000","存续","湖北省","黄冈市","团风县","有限责任公司(自然人投资或控股)","农业","9142112134354224X6","9142112134354224X6","421121000026625","团风县杜皮乡孙家冲村村部一楼","林木种子；种苗；各类花卉苗木生产经营；淡水特色养殖；农家乐休闲服务。（涉及许可经营项目，应取得相关部门许可后方可经营）","22/7/2015"
"40bf611d-da44-11f0-87c4-00ffed46c27d","合肥吉之宝商贸有限公司","许亚男","500000","存续","安徽省","合肥市","瑶海区","有限责任公司(自然人独资)","批发业","91340102MA2NUMYQ4T","91340102MA2NUMYQ4T","340102000034800","安徽省合肥市瑶海区临泉路安徽大市场文体市场2栋31号","计算机设备及软件、打印设备及耗材、劳保用品、日用百货、办公用品、办公设备、图书档案设备、机械设备、机电设备、电气设备、通信设备、消防器材、消防设备、广播设备、家用电器、电影设备、计量标准器具、造纸和印刷机械、体育设备、第一类医疗器械、第二类医疗器械销售（含网上）；厨卫用具、家具及配件、纺织用料、服装鞋帽、纸制品、印刷品、文教用品、清洁用品、预包装食品、化工原料及产品（除危险品）、橡胶制品、塑料制品、玻璃制品、陶瓷制品、垃圾容器、包装容器、摄影设备及配件、道路交通标志、护栏、路灯、红绿灯、一次性纸制品销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","28/7/2017"
"40bf6207-da44-11f0-87c4-00ffed46c27d","定远县智云智能科技有限公司","李虎","5160000","存续","安徽省","滁州市","定远县","有限责任公司(自然人独资)","软件和信息技术服务业","91341125MA2MXERU6Q","91341125MA2MXERU6Q","341125000063820","安徽省滁州市定远县定城镇万汇龙国际装饰城3号楼","电子产品、办公设备及耗材、计算机软件及辅助设备销售；计算机网络工程与技术服务、安防技术防范工程（涉及国家专项许可的按许可经营）；文化用品、实验室设备、儿童玩具、教学仪器、音乐器材、美术器材、环卫器材、体育器材、家具销售；窗帘制作及销售；图书档案设备、机械设备、电气设备、仪器仪表、通信设备、广播影视设备、塑料制品、玻璃制品、生活用品；食品、水果销售（凭许可证在有效期限内经营）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","11/7/2016"
"40bf62b1-da44-11f0-87c4-00ffed46c27d","浙江海元环境科技有限公司","赵欢","25000000","存续","浙江省","绍兴市","诸暨市","其他有限责任公司","研究和试验发展","91330681759526489H","91330681759526489H","330106000025511","浙江省诸暨市店口镇中央大道海亮商务酒店五楼","服务：能源及环境工程、流体控制设备、化工过程装备、自动化控制系统及软件、仪器仪表、化工产品的技术开发、技术咨询、技术服务、技术培训、成果转让，能源及环境工程设计、安装、调试、管理，环境保护设施运营管理技术服务，市政工程施工、设计、养护，招投标代理（以上涉及资质证凭证经营），普通机械设备安装、调试；组织生产、批发、零售：能源及环境工程成套设备，流体控制成套设备，化工过程装备，仪表，化工产品（除化学危险品及易制毒化学品）；实业投资及其它行业投资（法律法规禁止限制的除外）","1/4/2004"
"40bf634e-da44-11f0-87c4-00ffed46c27d","蚌埠康锐电子科技有限公司","耿锐","2000000","存续","安徽省","蚌埠市","蚌山区","有限责任公司(自然人独资)","研究和试验发展","91340300MA2MT91R07","91340300MA2MT91R07","340392000028370","安徽省蚌埠市胜利东路1556号华海商业中心2楼商铺2F474号","电子科技的研发；网上贸易代理；电脑、电子产品、办公耗材、通讯器材、家用电器的销售；计算机软件开发及技术服务；联网报警服务；安防工程的施工、设计、安装；监控设备研发、设计、安装、销售；物联网信息服务（不含金融、证券、期货、投资咨询）；教学设备的研发；教学仪器、实验室设备、家具、学生课桌椅的制造及销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","1/2/2016"
"40bf6431-da44-11f0-87c4-00ffed46c27d","东营市坤渤农业发展有限公司","张呈娥","10000000","吊销","山东省","东营市","利津县","有限责任公司(自然人独资)","农、林、牧、渔专业及辅助性活动","91370522326188605H","91370522326188605H","370522200010541","利津县陈庄镇新韩二村","小麦、玉米、食用菌的种植及销售；粮食收购；不再分装的包装种子、农药、化肥零售；盐碱地改良，农业开发，土地沟渠整理，农业技术研发及推广服务，农机服务。(依法须经批准的项目，经相关部门批准后方可开展经营活动)","17/12/2014"
"40bf67c4-da44-11f0-87c4-00ffed46c27d","芜湖市文胜装饰工程有限公司","谢文胜","1000000","存续","安徽省","芜湖市","鸠江区","有限责任公司(自然人独资)","建筑装饰、装修和其他建筑业","91340207MA2UFDE20G","91340207MA2UFDE20G","340207000124591","安徽省芜湖市鸠江区汤沟镇新街农贸市场10号（申报承诺）","建筑装修装饰工程施工；建筑材料（除危化品）、装饰材料（除危化品）、家具、窗帘、灯具、洁具、五金交电、家用电器销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","3/1/2020"
"40bf68d0-da44-11f0-87c4-00ffed46c27d","桦川县福臣玉米种植农民专业合作社","凌福臣","10000000","注销","黑龙江省","佳木斯市","桦川县","农民专业合作社","农业","93230826308588808L","93230826308588808L","230826NA000932X","桦川县横头山镇西朝阳村","组织成员种植玉米，销售成员生产的玉米；组织采购，供应成员所需的生产资料；开展成员所需的仓储、包装等服务；引进新技术，新品种，开展技术培训，技术交流和咨询服务。","10/11/2014"
"40bf6950-da44-11f0-87c4-00ffed46c27d","安徽玛相商贸有限公司","李海波","5000000","存续","安徽省","芜湖市","弋江区","有限责任公司(自然人投资或控股)","商务服务业","91340203MA2TQ9X97Y","91340203MA2TQ9X97Y","340203000017248","安徽省芜湖市弋江区中国芜湖商品交易博览城H区8栋217","日用百货、家用电器、一次性用品、劳保用品、五金机电、电子产品、文体办公用品、箱包、钟表、化妆品、卫生用品、清洁用品、餐具、服饰鞋帽、健身器材、电动工具、玩具、工艺礼品、食品批发零售；饮料及茶叶零售；计算机、软件及辅助设备批发；办公用品、电脑、打印机、复印机、办公耗材销售；办公设备销售；仪器仪表批发；专用设备批发；安全系统监控服务；智能家居设备销售；亮化工程设计、施工、维养及配套产品销售；安防监控设备销售；室内外装饰装修工程施工；广告制作服务；纸制品销售；消防用品销售；照明产品销售；电线电缆零售；水泵销售；建材零售；家具零售；花卉零售；苗木种植、销售；音响设备零售；厨房设备零售；净水设备、环保设备销售；安防设备销售；塑料制品销售；玻璃及制品批发；橡胶制品批发；陶瓷、石材装饰材料零售；金属制品零售；化工原料（涉及前置许可的项目除外）销售，。”（依法须经批准的项目，经相关部门批准后方可开展经营活动）。","20/5/2019"
"40bf6a5f-da44-11f0-87c4-00ffed46c27d","广德正网信息技术有限公司","程崇萍","2000000","存续","安徽省","宣城市","广德市","有限责任公司(自然人独资)","软件和信息技术服务业","91341822MA2TFL380A","91341822MA2TFL380A","341822000177116","安徽省宣城市广德县广宁路与熙春路交叉路口1104、204室","计算机软硬件销售、打印机及耗材、办公设备、电子产品、日用百货、数码产品、电子大屏、多媒体设备、安防监控设备、通信与网络设备、考勤设备、家具、家电设备、环保设备、LED电子屏销售与维修、电脑耗材及线材售后服务；弱电工程、监控工程、综合布线、楼宇工程、智能化设备工程施工；会议系统、机房系统、计算机系统集成与技术服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","18/2/2019"
"40bf6baf-da44-11f0-87c4-00ffed46c27d","桦川县东辉农副产品农民专业合作社","谷绪平","6000000","注销","黑龙江省","佳木斯市","桦川县","农民专业合作社","农业","932308260963655647","932308260963655647","230826NA000789X","桦川县东河乡东宏村东辉屯","无。组织成员种植农副产品，销售成员生产的农副产品；组织采购，供应成员所需的生产资料；开展成员所需的仓储、包装等服务；引进新技术，新品种，开展技术培训，技术交流和咨询服务。","24/3/2014"
"40bf6c5f-da44-11f0-87c4-00ffed46c27d","合肥觐见迩商贸有限公司","杨德兵","500000","存续","安徽省","合肥市","包河区","有限责任公司(自然人投资或控股)","批发业","91340111MA8LA40819","91340111MA8LA40819","340111000772167","合肥市包河区东流路19号望湖北苑4幢1404","一般项目：日用百货销售；办公用品销售；厨具卫具及日用杂品批发；棉、麻销售；文具用品批发；日用品批发；针纺织品及原料销售；鞋帽批发；服装服饰批发；家用电器销售；体育用品及器材批发；乐器批发；珠宝首饰批发；新型陶瓷材料销售；日用品销售；建筑材料销售；橡胶制品销售；五金产品批发；通讯设备销售；广播影视设备销售；办公设备销售；仪器仪表销售；消防器材销售；电子元器件批发；化妆品批发；日用口罩（非医用）销售；医护人员防护用品批发；医用口罩批发；消毒剂销售（不含危险化学品）；卫生用品和一次性使用医疗用品销售；劳动保护用品销售；家居用品销售；个人卫生用品销售；针纺织品销售；礼品花卉销售；钟表销售；母婴用品销售；眼镜销售（不含隐形眼镜）；家用视听设备销售；卫生洁具销售；灯具销售；建筑装饰材料销售；互联网销售（除销售需要许可的商品）；家具销售；乐器零配件销售；金属结构销售；光缆销售；塑料制品销售；光纤销售；电池销售；计算器设备销售；教学用模型及教具销售；办公设备耗材销售；电子产品销售；制冷、空调设备销售；照明器具销售；音响设备销售；玩具销售；卫生陶瓷制品销售；纸制品销售；日用杂品销售；安防设备销售；室内卫生杀虫剂销售；食品用洗涤剂销售；非食用植物油销售；物业管理；广告设计、代理；住宅水电安装维护服务；广告发布（非广播电台、电视台、报刊出版单位）；广告制作（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）许可项目：食品经营（销售预包装食品）；建筑劳务分包（依法须经批准的项目，经相关部门批准后方可开展经营活动）","30/4/2021"
